=== Crop Risk Tool - Tar spot model ===,,,,,,,,,,,,,,
Generated: 2026-04-07 09:35:10.372282,,,,,,,,,,,,,,
Host: connect.doit.wisc.edu,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
=== Site list ===,,,,,,,,,,,,,,
id,name,lat,lng,grid_id,grid_lat,grid_lng,time_zone,date_min,date_max,time_min,time_max,days_expected,days_actual,days_missing
1,"Seymour, WI",44.5306,-88.4135,dpcj7vzzrekrc,44.54945054945055,-88.41798444,America/Chicago,4/1/2025,11/1/2025,4/1/2025 0:20,11/1/2025 23:20,215,215,0
,,,,,,,,,,,,,,
=== Model data ===,,,,,,,,,,,,,,
id,name,lat,lng,date,temperature_min_c,temperature_mean_c,relative_humidity_max_percent,hours_rh_over_90_night,temperature_mean_30day_c,temperature_min_21day_c,relative_humidity_max_30day_percent,hours_rh_over_90_night_14day,probability,risk
1,"Seymour, WI",44.5306,-88.4135,4/1/2025,-4.6,-0.079166667,95.6,4,2.352016908,-2.271428571,88.91333333333333,3.9285714285714284,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/2/2025,-0.1,2.5208333333333335,100,8,2.378822463768116,-2.204761905,89.32,4.5,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/3/2025,1.4,5.354166666666667,91.3,5,2.4206280193236713,-2.019047619,89.03,4.571428571428571,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/4/2025,-1.8,4.3625,91.8,2,2.5914613526570047,-2.242857143,88.75666666666666,4.714285714285714,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/5/2025,0.9,5.066666666666666,85.6,0,2.826183574879227,-2.280952381,88.99,4.714285714285714,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/6/2025,-3.3,4.429166666666667,73.3,0,3.002433574879227,-2.29047619,88.24666666666667,4.714285714285714,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/7/2025,-4.4,0.016666667,90,1,3.0296557971014493,-2.242857143,88.40666666666667,4.142857142857143,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/8/2025,-6.9,-0.7,70.4,0,2.7979166666666666,-2.685714286,87.78333333333333,3.7142857142857144,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/9/2025,-0.9,3.45,89.5,0,2.625,-2.69047619,87.66,3.642857142857143,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/10/2025,0.7,4.391304347826087,96,7,2.6347101449275363,-2.495238095,88.18666666666667,3.9285714285714284,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/11/2025,-1.6,6.533333333333333,96,4,2.7545712560386475,-2.476190476,88.64666666666666,4.214285714285714,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/12/2025,-1.1,8.591666666666667,95.1,2,2.857487922705314,-2.314285714,88.90666666666667,3.7142857142857144,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/13/2025,8.8,11.933333333333334,77.1,0,2.8577657004830916,-1.742857143,89.14,2.9285714285714284,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/14/2025,6.5,10.466666666666667,79,0,2.8647101449275363,-1.238095238,88.79,2.357142857142857,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/15/2025,1.2,4.458333333333333,94.6,4,3.0181823671497585,-0.852380952,89.12,2.357142857142857,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/16/2025,-1.6,4.891666666666667,75.2,0,3.0916545893719807,-0.604761905,88.98,1.7857142857142858,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/17/2025,2.3,10.241666666666667,82.2,0,3.242487922705314,-0.39047619,89.19,1.4285714285714286,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/18/2025,7.7,12.541666666666666,98,4,3.615960144927536,-0.076190476,89.22333333333333,1.5714285714285714,0,Very low risk
1,"Seymour, WI",44.5306,-88.4135,4/19/2025,5.3,8.395833333333334,94.1,9,3.905543478,0.19523809523809524,89.37666666666667,2.2142857142857144,0.019523807,Low risk
1,"Seymour, WI",44.5306,-88.4135,4/20/2025,2.9,6.404166666666667,90,1,3.9795712560386476,0.38571428571428573,89.86,2.2857142857142856,0.038571423,Low risk
1,"Seymour, WI",44.5306,-88.4135,4/21/2025,4.2,6.820833333333334,100,5,4.252349033816425,0.7428571428571429,90.50666666666666,2.5714285714285716,0.0742857,Low risk
1,"Seymour, WI",44.5306,-88.4135,4/22/2025,1.2,7.454166666666667,92.7,3,4.498321256038647,1.019047619047619,90.26333333333334,2.7857142857142856,0.10190473743048159,Low risk
1,"Seymour, WI",44.5306,-88.4135,4/23/2025,2.3,11.795833333333334,91.8,2,4.926793478,1.1333333333333333,90.23333333333333,2.9285714285714284,0.11333329268743693,Low risk
1,"Seymour, WI",44.5306,-88.4135,4/24/2025,8.9,11.770833333333334,79.8,0,5.360265700483092,1.4904761904761905,89.81666666666666,2.4285714285714284,0.14904754722237237,Low risk
1,"Seymour, WI",44.5306,-88.4135,4/25/2025,6.3,7.5875,92.7,0,5.581793478260869,1.8761904761904762,89.86333333333333,2.142857142857143,0.18761894033778798,Low risk
1,"Seymour, WI",44.5306,-88.4135,4/26/2025,2.6,8.704166666666667,87.3,0,5.702626811594203,1.957142857142857,89.66666666666667,2,0.1957141650314118,Low risk
1,"Seymour, WI",44.5306,-88.4135,4/27/2025,2.2,9.7375,90,1,5.900543478,2.219047619047619,89.57666666666667,2.0714285714285716,0.2219045983672611,Moderate risk
1,"Seymour, WI",44.5306,-88.4135,4/28/2025,8.2,16.716666666666665,74.4,0,6.4517934782608695,2.819047619047619,88.82333333333334,2.0714285714285716,0.2819044419392478,Moderate risk
1,"Seymour, WI",44.5306,-88.4135,4/29/2025,3.5,12.6,99.5,5,6.864571256038648,3.314285714285714,88.85666666666667,2.142857142857143,0.331428019,Moderate risk
1,"Seymour, WI",44.5306,-88.4135,4/30/2025,1.4,7.441666666666667,86.5,0,7.129987922705314,3.4238095238095236,88.65,2.142857142857143,0.3423802401726268,Moderate risk
1,"Seymour, WI",44.5306,-88.4135,5/1/2025,5.9,7.133333333333333,98.5,1,7.370404589371981,3.6714285714285713,88.74666666666667,2.2142857142857144,0.36714189238941886,High risk
1,"Seymour, WI",44.5306,-88.4135,5/2/2025,5.8,8.570833333333333,96,11,7.572071256038647,4.023809523809524,88.61333333333333,2.7142857142857144,0.4023796116583614,High risk
1,"Seymour, WI",44.5306,-88.4135,5/3/2025,5.1,8.579166666666667,86.5,0,7.679571256038647,4.319047619047619,88.45333333333333,2.0714285714285716,0.43190332375623397,High risk
1,"Seymour, WI",44.5306,-88.4135,5/4/2025,3.5,11.6625,94.6,6,7.9229045893719805,4.066666666666666,88.54666666666667,2.4285714285714284,0.4066648869983336,High risk
1,"Seymour, WI",44.5306,-88.4135,5/5/2025,7.3,12.7875,77.4,0,8.180265700483092,4.104761904761904,88.27333333333333,2.0714285714285716,0.41047407473134323,High risk
1,"Seymour, WI",44.5306,-88.4135,5/6/2025,8.9,17.483333333333334,89.5,0,8.615404589,4.4714285714285715,88.81333333333333,1.8571428571428572,0.44713938287556676,High risk
1,"Seymour, WI",44.5306,-88.4135,5/7/2025,7,13.066666666666666,79.8,0,9.050404589371981,4.8809523809523805,88.47333333333333,1.7142857142857142,0.48808987713766816,High risk
1,"Seymour, WI",44.5306,-88.4135,5/8/2025,2,8.191666666666666,77.1,0,9.346793478260869,4.866666666666666,88.69666666666667,1.7142857142857142,0.48665955064177896,High risk
1,"Seymour, WI",44.5306,-88.4135,5/9/2025,0.2,12.775,85.6,0,9.657626811594202,4.5095238095238095,88.56666666666666,1.7142857142857142,0.4509437511437845,High risk
1,"Seymour, WI",44.5306,-88.4135,5/10/2025,7.6,14.2625,60.9,0,9.986666666666666,4.619047619047619,87.39666666666666,1.7142857142857142,0.46189395305513814,High risk
1,"Seymour, WI",44.5306,-88.4135,5/11/2025,3.6,13.845833333333333,81.4,0,10.230416666666667,4.652380952380953,86.91,1.6428571428571428,0.46522515861653435,High risk
1,"Seymour, WI",44.5306,-88.4135,5/12/2025,8.3,19.254166666666666,75.5,0,10.585833333333333,4.847619047619047,86.25666666666666,1.6428571428571428,0.48474421528650125,High risk
1,"Seymour, WI",44.5306,-88.4135,5/13/2025,12.8,18.958333333333332,90.9,0,10.82,5.4,86.71666666666667,1.2857142857142858,0.5399759998013749,High risk
1,"Seymour, WI",44.5306,-88.4135,5/14/2025,12.4,19.708333333333332,100,8,11.128055555555555,5.880952380952381,87.41666666666667,1.8571428571428572,0.5880558933085427,High risk
1,"Seymour, WI",44.5306,-88.4135,5/15/2025,15.1,19.8125,100,8,11.639861111111111,6.1761904761904765,87.59666666666666,2.357142857142857,0.6175477205998358,High risk
1,"Seymour, WI",44.5306,-88.4135,5/16/2025,12.2,19.025,87.8,2,12.110972222222221,6.457142857142857,88.01666666666667,1.7142857142857142,0.6456064542825708,High risk
1,"Seymour, WI",44.5306,-88.4135,5/17/2025,10.5,13.704166666666667,92.3,1,12.22638888888889,6.833333333333333,88.35333333333334,1.7857142857142858,0.6832020137177361,High risk
1,"Seymour, WI",44.5306,-88.4135,5/18/2025,6.4,10.466666666666667,77.8,0,12.157222222222222,7.033333333333333,87.67999999999999,1.3571428571428572,0.7032194578323888,High risk
1,"Seymour, WI",44.5306,-88.4135,5/19/2025,3.2,7.3875,78.2,0,12.123611111111112,6.795238095238095,87.15,1.3571428571428572,0.6794215659198665,High risk
1,"Seymour, WI",44.5306,-88.4135,5/20/2025,6.1,7.582608695652174,91.8,0,12.162892512077295,6.919047619047619,87.21,1.3571428571428572,0.6917963829856837,High risk
1,"Seymour, WI",44.5306,-88.4135,5/21/2025,6.3,8.620833333333334,97.5,9,12.222892512077294,7.152380952380953,87.12666666666667,2,0.7151097859998905,High risk
1,"Seymour, WI",44.5306,-88.4135,5/22/2025,6,10.166666666666666,89.1,4,12.313309178743962,7.1571428571428575,87.00666666666666,2.2857142857142856,0.7155701979765435,High risk
1,"Seymour, WI",44.5306,-88.4135,5/23/2025,3.8,10.395833333333334,87.3,0,12.266642512077295,7.061904761904762,86.85666666666667,2.2857142857142856,0.7060555728590326,High risk
1,"Seymour, WI",44.5306,-88.4135,5/24/2025,3.4,11.283333333333333,100,7,12.250392512077294,6.980952380952381,87.53,2.7857142857142856,0.6979466352253695,High risk
1,"Seymour, WI",44.5306,-88.4135,5/25/2025,4.4,12.575,97.5,5,12.416642512077294,7.023809523809524,87.69,3.142857142857143,0.7021950857443662,High risk
1,"Seymour, WI",44.5306,-88.4135,5/26/2025,5.6,14.195833333333333,97,5,12.59969806763285,6.942857142857143,88.01333333333334,3.5,0.694051092,High risk
1,"Seymour, WI",44.5306,-88.4135,5/27/2025,10.2,16.1875,80.2,0,12.81469806763285,7.004761904761905,87.68666666666667,3.5,0.7001943522828926,High risk
1,"Seymour, WI",44.5306,-88.4135,5/28/2025,12.5,14.870833333333334,93.2,0,12.753170289855072,7.266666666666667,88.31333333333333,2.9285714285714284,0.7264040768243186,High risk
1,"Seymour, WI",44.5306,-88.4135,5/29/2025,12.2,15.604166666666666,90,5,12.853309178743961,7.752380952380952,87.99666666666667,2.7142857142857144,0.774947677,High risk
1,"Seymour, WI",44.5306,-88.4135,5/30/2025,10.5,15.704166666666667,94.1,2,13.128725845410628,8.242857142857142,88.25,2.7142857142857144,0.8238826790983108,High risk
1,"Seymour, WI",44.5306,-88.4135,5/31/2025,5.7,13.533333333333333,84.3,0,13.34205917874396,8.152380952380952,87.77666666666667,2.642857142857143,0.8147755311731004,High risk
1,"Seymour, WI",44.5306,-88.4135,6/1/2025,3.8,14.104166666666666,90.9,3,13.526503623188406,8.161904761904761,87.60666666666667,2.857142857142857,0.8156313636566012,High risk
1,"Seymour, WI",44.5306,-88.4135,6/2/2025,11.3,19.9625,72.6,0,13.90594806763285,8.304761904761905,87.14333333333333,2.857142857142857,0.8296983537010542,High risk
1,"Seymour, WI",44.5306,-88.4135,6/3/2025,15.3,22.016666666666666,97,0,14.251086956521739,8.423809523809524,87.22333333333333,2.857142857142857,0.8412980646677027,High risk
